Date,Open,High,Low,Close,Adj Close
20/07/2001,0.351786,0.358214,0.348036,0.356786,0.305896
23/07/2001,0.35875,0.366071,0.348393,0.348929,0.29916
24/07/2001,0.34625,0.355714,0.334464,0.340893,0.29227
25/07/2001,0.341429,0.344643,0.320893,0.329821,0.282777
26/07/2001,0.33,0.335714,0.31875,0.331964,0.284614
27/07/2001,0.334821,0.34375,0.330357,0.338571,0.290279
30/07/2001,0.341429,0.345714,0.330536,0.338036,0.28982
31/07/2001,0.344107,0.346786,0.330536,0.335536,0.287677
01/08/2001,0.339464,0.353214,0.338393,0.340357,0.29181
02/08/2001,0.350893,0.354821,0.343929,0.353929,0.303446
03/08/2001,0.355179,0.355357,0.339286,0.348214,0.298547
06/08/2001,0.34,0.351071,0.339286,0.341607,0.292882
07/08/2001,0.345179,0.35125,0.338929,0.34375,0.294719
08/08/2001,0.343929,0.351786,0.331071,0.3375,0.289361
09/08/2001,0.338571,0.341964,0.334286,0.340179,0.291658
10/08/2001,0.34,0.345,0.331964,0.339643,0.291198
13/08/2001,0.341071,0.345179,0.335,0.340893,0.29227
14/08/2001,0.342857,0.345714,0.333393,0.334464,0.286758
15/08/2001,0.335,0.338214,0.325,0.329286,0.282318
16/08/2001,0.32625,0.334821,0.320893,0.333036,0.285533
17/08/2001,0.321429,0.329464,0.32125,0.322679,0.276654
20/08/2001,0.323929,0.325536,0.318036,0.323571,0.277418
21/08/2001,0.323929,0.323929,0.316071,0.32,0.274357
22/08/2001,0.320357,0.325893,0.314464,0.325179,0.278797
23/08/2001,0.325,0.3275,0.313929,0.318036,0.272673
24/08/2001,0.321429,0.3325,0.315179,0.331607,0.284308
27/08/2001,0.332143,0.344643,0.324286,0.337857,0.289667
28/08/2001,0.3375,0.341786,0.328571,0.328571,0.281705
29/08/2001,0.329286,0.33625,0.318393,0.318393,0.272979
30/08/2001,0.316786,0.324643,0.308571,0.318393,0.272979
31/08/2001,0.316607,0.332143,0.315179,0.33125,0.284002
04/09/2001,0.330357,0.340714,0.324643,0.325893,0.279409
05/09/2001,0.325714,0.338393,0.323571,0.33125,0.284002
06/09/2001,0.328571,0.338036,0.315179,0.316429,0.271295
07/09/2001,0.3125,0.323214,0.307143,0.308571,0.264558
10/09/2001,0.303571,0.3125,0.302143,0.310179,0.265937
17/09/2001,0.285714,0.304821,0.280893,0.303393,0.260119
18/09/2001,0.301786,0.316429,0.28875,0.290714,0.249248
19/09/2001,0.294643,0.305357,0.278571,0.303929,0.260578
20/09/2001,0.290893,0.302679,0.276786,0.28,0.240062
21/09/2001,0.264286,0.290179,0.262143,0.280893,0.240828
24/09/2001,0.287679,0.300714,0.284821,0.29375,0.251851
25/09/2001,0.288214,0.289643,0.274107,0.2775,0.237919
26/09/2001,0.282321,0.28375,0.266607,0.270536,0.231948
27/09/2001,0.272321,0.28125,0.271429,0.276964,0.237459
28/09/2001,0.280536,0.284107,0.274821,0.276964,0.237459
01/10/2001,0.276607,0.285536,0.271964,0.2775,0.237919
02/10/2001,0.275536,0.282679,0.265714,0.26875,0.230417
03/10/2001,0.266964,0.274286,0.264821,0.2675,0.229345
04/10/2001,0.274107,0.290179,0.267679,0.283571,0.243124
05/10/2001,0.275,0.288393,0.267679,0.288214,0.247105
08/10/2001,0.278036,0.291964,0.276786,0.289286,0.248024
09/10/2001,0.286607,0.289286,0.279107,0.285714,0.244961
10/10/2001,0.2875,0.300893,0.284821,0.300357,0.257516
11/10/2001,0.302143,0.316786,0.300893,0.316786,0.271601
12/10/2001,0.309107,0.322857,0.301071,0.321607,0.275735
15/10/2001,0.320536,0.328214,0.320536,0.32125,0.275429
16/10/2001,0.323036,0.325,0.317321,0.321607,0.275735
17/10/2001,0.3275,0.32875,0.302857,0.303393,0.260119
18/10/2001,0.30875,0.325536,0.30875,0.321429,0.275582
19/10/2001,0.320357,0.328571,0.319286,0.326786,0.280175
22/10/2001,0.325179,0.340536,0.323036,0.339643,0.291198
23/10/2001,0.341429,0.346786,0.319107,0.323929,0.277725
24/10/2001,0.3225,0.340893,0.316964,0.338393,0.290126
25/10/2001,0.329286,0.34375,0.324286,0.342679,0.293801
26/10/2001,0.336786,0.34375,0.3325,0.333393,0.285839
29/10/2001,0.331607,0.333393,0.314286,0.314821,0.269917
30/10/2001,0.310357,0.321429,0.304643,0.314286,0.269458
31/10/2001,0.316607,0.328571,0.311429,0.313571,0.268845
01/11/2001,0.315179,0.335357,0.308036,0.331964,0.284614
02/11/2001,0.330714,0.336786,0.324286,0.331607,0.284308
05/11/2001,0.336429,0.34375,0.332321,0.340536,0.291964
06/11/2001,0.338571,0.350357,0.330893,0.349464,0.299618
07/11/2001,0.3475,0.359464,0.345179,0.349821,0.299924
08/11/2001,0.350536,0.355179,0.331607,0.334107,0.286452
09/11/2001,0.332143,0.34375,0.33125,0.334107,0.286452
12/11/2001,0.333214,0.342321,0.320714,0.334821,0.287064
13/11/2001,0.340714,0.34625,0.334107,0.345893,0.296557
14/11/2001,0.349821,0.355357,0.341964,0.350179,0.300231
15/11/2001,0.347321,0.355357,0.343393,0.347321,0.297781
16/11/2001,0.344107,0.344464,0.328571,0.33875,0.290432
19/11/2001,0.339286,0.358036,0.338571,0.357143,0.306202
20/11/2001,0.353929,0.360714,0.348214,0.34875,0.299006
21/11/2001,0.350179,0.353571,0.343929,0.351429,0.301303
23/11/2001,0.351964,0.35625,0.349464,0.354286,0.303752
26/11/2001,0.356071,0.384821,0.355,0.381607,0.327177
27/11/2001,0.378571,0.384286,0.366071,0.375,0.321512
28/11/2001,0.372321,0.37875,0.364464,0.366607,0.314316
29/11/2001,0.367857,0.369643,0.360536,0.364643,0.312632
30/11/2001,0.365536,0.382857,0.361607,0.380357,0.326105
03/12/2001,0.376071,0.38,0.367857,0.375893,0.322278
04/12/2001,0.375893,0.402857,0.37,0.4,0.342946
05/12/2001,0.399286,0.429107,0.395893,0.424286,0.363768
06/12/2001,0.419286,0.419643,0.395357,0.406786,0.348764
07/12/2001,0.401071,0.405536,0.392857,0.4025,0.34509
10/12/2001,0.398036,0.410536,0.396964,0.4025,0.34509
11/12/2001,0.404821,0.408036,0.386607,0.388929,0.333454
12/12/2001,0.390536,0.391429,0.379464,0.38375,0.329014
13/12/2001,0.38375,0.384821,0.366071,0.375,0.321512
14/12/2001,0.370179,0.371964,0.35875,0.364107,0.312173
17/12/2001,0.364286,0.375,0.360536,0.368214,0.315694
18/12/2001,0.373036,0.380893,0.361071,0.375179,0.321665
19/12/2001,0.3675,0.387143,0.365536,0.386071,0.331004
20/12/2001,0.382143,0.383393,0.368214,0.369107,0.31646
21/12/2001,0.375179,0.384643,0.371429,0.375,0.321512
24/12/2001,0.373214,0.383036,0.373214,0.381429,0.327024
26/12/2001,0.38125,0.398214,0.3775,0.38375,0.329014
27/12/2001,0.385357,0.397321,0.385357,0.394107,0.337894
28/12/2001,0.392321,0.410714,0.392143,0.400536,0.343406
31/12/2001,0.401964,0.404643,0.389821,0.391071,0.335291
02/01/2002,0.39375,0.416071,0.392143,0.416071,0.356725
03/01/2002,0.410714,0.424107,0.406607,0.421071,0.361012
04/01/2002,0.416786,0.427679,0.410536,0.423036,0.362696
07/01/2002,0.423571,0.428571,0.40625,0.408929,0.350601
08/01/2002,0.40625,0.411607,0.401071,0.40375,0.346161
09/01/2002,0.407143,0.409464,0.38,0.386607,0.331463
10/01/2002,0.378929,0.383214,0.361607,0.379107,0.325033
11/01/2002,0.381964,0.39,0.367857,0.375893,0.322278
14/01/2002,0.375179,0.382143,0.373214,0.377679,0.323809
15/01/2002,0.380714,0.388571,0.37875,0.3875,0.332229
16/01/2002,0.382321,0.382321,0.366071,0.371071,0.318143
17/01/2002,0.392143,0.406071,0.390536,0.401429,0.344171
18/01/2002,0.392857,0.403571,0.392143,0.395893,0.339425
22/01/2002,0.397679,0.399464,0.389643,0.389643,0.334066
23/01/2002,0.389286,0.411429,0.385536,0.411071,0.352438
24/01/2002,0.409107,0.419821,0.408929,0.414464,0.355347
25/01/2002,0.40875,0.418214,0.404643,0.415179,0.35596
28/01/2002,0.417857,0.420536,0.405714,0.415536,0.356266
29/01/2002,0.414643,0.420357,0.408036,0.411964,0.353204
30/01/2002,0.411964,0.431071,0.409643,0.430179,0.36882
31/01/2002,0.431429,0.441607,0.430536,0.441429,0.378466
01/02/2002,0.434643,0.445714,0.434643,0.435893,0.37372
04/02/2002,0.434286,0.455714,0.432143,0.452679,0.388111
05/02/2002,0.448036,0.463929,0.447857,0.454464,0.389642
06/02/2002,0.457143,0.463929,0.43125,0.440536,0.3777
07/02/2002,0.440179,0.451607,0.43,0.433929,0.372036
08/02/2002,0.435714,0.44,0.417321,0.429107,0.367901
11/02/2002,0.427321,0.446429,0.423929,0.446071,0.382446
12/02/2002,0.440357,0.447143,0.436607,0.44125,0.378312
13/02/2002,0.441607,0.450714,0.440179,0.446607,0.382905
14/02/2002,0.447321,0.450536,0.435357,0.439286,0.376628
15/02/2002,0.438036,0.446071,0.425893,0.426786,0.365911
19/02/2002,0.424286,0.42625,0.401429,0.403929,0.346315
20/02/2002,0.406607,0.414286,0.399107,0.413036,0.354123
21/02/2002,0.409286,0.410714,0.383036,0.383929,0.329167
22/02/2002,0.386786,0.409821,0.383929,0.406071,0.348151
25/02/2002,0.408036,0.441429,0.399286,0.425179,0.364534
26/02/2002,0.426964,0.435179,0.415179,0.422679,0.36239
27/02/2002,0.4275,0.433036,0.373929,0.392143,0.33621
28/02/2002,0.395536,0.403393,0.38125,0.3875,0.332229
01/03/2002,0.391607,0.419643,0.389643,0.41875,0.359022
04/03/2002,0.415357,0.438929,0.406429,0.43375,0.371882
05/03/2002,0.43125,0.43625,0.417857,0.420179,0.360247
06/03/2002,0.419286,0.434643,0.409464,0.429821,0.368514
07/03/2002,0.429643,0.438036,0.421607,0.435357,0.37326
08/03/2002,0.441786,0.448036,0.433929,0.440357,0.377547
11/03/2002,0.439286,0.448929,0.430357,0.4475,0.383671
12/03/2002,0.437679,0.441786,0.430357,0.441429,0.378466
13/03/2002,0.435179,0.44375,0.43125,0.437321,0.374944
14/03/2002,0.433929,0.439286,0.42625,0.43625,0.374026
15/03/2002,0.436786,0.445714,0.433036,0.445536,0.381987
18/03/2002,0.445536,0.447321,0.434286,0.441786,0.378772
19/03/2002,0.440893,0.451786,0.433929,0.44375,0.380456
20/03/2002,0.440357,0.448929,0.4375,0.445,0.381527
21/03/2002,0.426071,0.433929,0.415357,0.433393,0.371576
22/03/2002,0.4325,0.438571,0.42625,0.430179,0.36882
25/03/2002,0.429821,0.430179,0.415,0.416964,0.35749
26/03/2002,0.414286,0.422143,0.410714,0.418929,0.359175
27/03/2002,0.416964,0.423571,0.415357,0.419107,0.359328
28/03/2002,0.423214,0.426429,0.418929,0.422679,0.36239
01/04/2002,0.4175,0.441071,0.415714,0.436786,0.374485
02/04/2002,0.428571,0.433929,0.42625,0.429821,0.368514
03/04/2002,0.429464,0.437321,0.421429,0.424107,0.363614
04/04/2002,0.422679,0.447321,0.422679,0.444643,0.381221
05/04/2002,0.445536,0.449821,0.430357,0.441786,0.378772
08/04/2002,0.431429,0.440714,0.424643,0.438571,0.376016
09/04/2002,0.439107,0.446429,0.42875,0.430357,0.368973
10/04/2002,0.432321,0.445536,0.42875,0.440357,0.377547
11/04/2002,0.446964,0.45,0.441964,0.443929,0.380609
12/04/2002,0.446607,0.449464,0.43875,0.4475,0.383671
15/04/2002,0.4475,0.449107,0.442857,0.446429,0.382753
16/04/2002,0.449107,0.464107,0.448571,0.459643,0.394082
17/04/2002,0.463036,0.467321,0.453214,0.46625,0.399747
18/04/2002,0.455357,0.455714,0.444286,0.45375,0.38903
19/04/2002,0.455179,0.455179,0.445179,0.446071,0.382446
22/04/2002,0.443571,0.445179,0.432679,0.438036,0.375557
23/04/2002,0.438214,0.4425,0.430179,0.433036,0.37127
24/04/2002,0.433929,0.4375,0.422857,0.424464,0.363921
25/04/2002,0.420714,0.434643,0.420536,0.430714,0.369279
26/04/2002,0.433571,0.435179,0.410714,0.410893,0.352285
29/04/2002,0.413571,0.429643,0.412321,0.427857,0.36683
30/04/2002,0.426607,0.435357,0.424107,0.433393,0.371576
01/05/2002,0.43375,0.43375,0.417143,0.428214,0.367136
02/05/2002,0.425179,0.434643,0.421429,0.423036,0.362696
03/05/2002,0.420893,0.428929,0.418393,0.419821,0.35994
06/05/2002,0.416964,0.419643,0.401071,0.404464,0.346773
07/05/2002,0.409643,0.409821,0.395357,0.40125,0.344018
08/05/2002,0.414286,0.437857,0.411429,0.435179,0.373107
09/05/2002,0.433036,0.434821,0.425,0.431964,0.370351
10/05/2002,0.43375,0.43375,0.410357,0.416429,0.357032
13/05/2002,0.42,0.430179,0.409643,0.4275,0.366524
14/05/2002,0.436607,0.458571,0.4325,0.457321,0.392091
15/05/2002,0.453036,0.463929,0.443571,0.451429,0.387039
16/05/2002,0.4475,0.454464,0.441964,0.450179,0.385968
17/05/2002,0.455179,0.460357,0.439464,0.446607,0.382905
20/05/2002,0.43875,0.445179,0.438036,0.441786,0.378772
21/05/2002,0.443393,0.446429,0.417857,0.418929,0.359175
22/05/2002,0.417321,0.435179,0.416429,0.434286,0.372342
23/05/2002,0.436607,0.450714,0.429821,0.449643,0.385508
24/05/2002,0.44625,0.44625,0.427857,0.43125,0.369739
28/05/2002,0.423036,0.432143,0.418393,0.428214,0.367136
29/05/2002,0.427143,0.436429,0.41875,0.428214,0.367136
30/05/2002,0.424464,0.435357,0.419821,0.432143,0.370504
31/05/2002,0.430179,0.433036,0.415714,0.416071,0.356725
03/06/2002,0.417679,0.41875,0.403214,0.409107,0.350754
04/06/2002,0.408571,0.411429,0.396071,0.406786,0.348764
05/06/2002,0.407679,0.407679,0.399107,0.405714,0.347845
06/06/2002,0.41,0.414821,0.393571,0.395714,0.339271
07/06/2002,0.388571,0.391786,0.37375,0.382143,0.327636
10/06/2002,0.383571,0.39,0.381071,0.383571,0.32886
11/06/2002,0.386429,0.3875,0.364464,0.365357,0.313244
12/06/2002,0.364464,0.370536,0.356071,0.35875,0.30758
13/06/2002,0.3575,0.358036,0.346071,0.348929,0.29916
14/06/2002,0.343571,0.363571,0.323393,0.358929,0.307733
17/06/2002,0.361429,0.368393,0.354464,0.366786,0.314469
18/06/2002,0.364643,0.367679,0.356786,0.359821,0.308498
19/06/2002,0.310179,0.314286,0.301429,0.305714,0.262109
20/06/2002,0.306607,0.314286,0.300893,0.305536,0.261956
21/06/2002,0.303036,0.312321,0.299821,0.300893,0.257975
24/06/2002,0.299464,0.316607,0.298214,0.308393,0.264405
25/06/2002,0.310714,0.315714,0.301071,0.306071,0.262415
26/06/2002,0.3,0.30875,0.285357,0.295536,0.253382
27/06/2002,0.299821,0.308393,0.293214,0.304643,0.26119
28/06/2002,0.305357,0.318214,0.303571,0.316429,0.271295
01/07/2002,0.31625,0.319286,0.304464,0.304643,0.26119
02/07/2002,0.304107,0.306429,0.300536,0.3025,0.259353
03/07/2002,0.300179,0.315714,0.299107,0.313393,0.268692
05/07/2002,0.31625,0.334821,0.31625,0.334643,0.286911
08/07/2002,0.330714,0.332321,0.315714,0.321607,0.275735
09/07/2002,0.323036,0.326607,0.311786,0.313036,0.268386
10/07/2002,0.31625,0.324464,0.308036,0.309286,0.265171
11/07/2002,0.308214,0.327679,0.303036,0.326786,0.280175
12/07/2002,0.33125,0.335536,0.308214,0.312679,0.26808
15/07/2002,0.31125,0.332143,0.300179,0.325536,0.279103
16/07/2002,0.324107,0.331607,0.314464,0.318929,0.273439
17/07/2002,0.288036,0.289286,0.27125,0.279107,0.239297
18/07/2002,0.276786,0.277857,0.263393,0.267679,0.229499
19/07/2002,0.2625,0.270893,0.259464,0.267143,0.229039
22/07/2002,0.263393,0.27125,0.260893,0.266429,0.228427
23/07/2002,0.266071,0.270179,0.257857,0.258393,0.221537
24/07/2002,0.255893,0.271786,0.254464,0.271429,0.232714
25/07/2002,0.266607,0.266964,0.250179,0.256429,0.219853
26/07/2002,0.258214,0.259464,0.246429,0.256071,0.219546
29/07/2002,0.258571,0.269643,0.256607,0.268214,0.229957
30/07/2002,0.265179,0.276964,0.26,0.275536,0.236235
31/07/2002,0.275,0.275357,0.266071,0.2725,0.233632
01/08/2002,0.269821,0.275357,0.263036,0.264286,0.22659
02/08/2002,0.263214,0.267857,0.254464,0.258036,0.221231
05/08/2002,0.259107,0.2625,0.249464,0.249821,0.214188
06/08/2002,0.25375,0.271964,0.251429,0.263214,0.22567
07/08/2002,0.269464,0.274286,0.25625,0.268393,0.230111
08/08/2002,0.26375,0.274643,0.26375,0.273214,0.234244
09/08/2002,0.272321,0.272321,0.263393,0.267857,0.229651
12/08/2002,0.266071,0.268214,0.262321,0.267679,0.229499
13/08/2002,0.266071,0.271607,0.259821,0.260536,0.223374
14/08/2002,0.261964,0.274107,0.259643,0.270893,0.232254
15/08/2002,0.272321,0.28125,0.268036,0.27875,0.238991
16/08/2002,0.275893,0.2875,0.272857,0.282321,0.242052
19/08/2002,0.281786,0.290179,0.280714,0.285357,0.244655
20/08/2002,0.285179,0.287321,0.277321,0.284107,0.243583
21/08/2002,0.285893,0.29,0.275893,0.287857,0.246798
22/08/2002,0.289286,0.290179,0.279643,0.285179,0.244503
23/08/2002,0.283929,0.284464,0.275893,0.280893,0.240828
26/08/2002,0.284821,0.284821,0.270714,0.277321,0.237765
27/08/2002,0.280536,0.281071,0.262679,0.265179,0.227355
28/08/2002,0.264286,0.27,0.261607,0.2625,0.225058
29/08/2002,0.261607,0.269286,0.259107,0.2625,0.225058
30/08/2002,0.263036,0.270357,0.260357,0.263393,0.225824
03/09/2002,0.25875,0.259821,0.250893,0.250893,0.215107
04/09/2002,0.253571,0.263929,0.253036,0.258571,0.22169
05/09/2002,0.253929,0.256429,0.250893,0.253214,0.217097
06/09/2002,0.259107,0.261607,0.254107,0.256786,0.220159
09/09/2002,0.255,0.259464,0.252679,0.256607,0.220006
10/09/2002,0.257321,0.25875,0.252143,0.255893,0.219394
11/09/2002,0.256071,0.260714,0.252679,0.255179,0.218782
12/09/2002,0.253571,0.259107,0.252143,0.2525,0.216485
13/09/2002,0.252321,0.256071,0.250893,0.253036,0.216944
16/09/2002,0.2525,0.260893,0.252143,0.258929,0.221997
17/09/2002,0.260179,0.268393,0.260179,0.264286,0.22659
18/09/2002,0.262321,0.269464,0.259286,0.268214,0.229957
19/09/2002,0.263393,0.264286,0.258571,0.260357,0.223221
20/09/2002,0.261071,0.266786,0.259286,0.265536,0.227661
23/09/2002,0.263571,0.267143,0.258036,0.265179,0.227355
24/09/2002,0.257143,0.264643,0.257143,0.261429,0.22414
25/09/2002,0.262321,0.270893,0.261607,0.266607,0.22858
26/09/2002,0.269643,0.27125,0.259821,0.2625,0.225058
27/09/2002,0.25875,0.265179,0.258571,0.262857,0.225364
30/09/2002,0.257143,0.260179,0.2525,0.258929,0.221997
01/10/2002,0.260536,0.260714,0.25,0.259107,0.222149
02/10/2002,0.255893,0.26125,0.251786,0.253036,0.216944
03/10/2002,0.253214,0.260714,0.251071,0.255357,0.218934
04/10/2002,0.256429,0.257143,0.249821,0.250536,0.214801
07/10/2002,0.249464,0.25375,0.245714,0.245893,0.21082
08/10/2002,0.248214,0.249286,0.238571,0.244286,0.209442
09/10/2002,0.241786,0.247321,0.239464,0.242679,0.208065
10/10/2002,0.243393,0.253929,0.2425,0.251964,0.216025
11/10/2002,0.254464,0.263929,0.251786,0.259107,0.222149
14/10/2002,0.259821,0.2675,0.257857,0.26375,0.22613
15/10/2002,0.271786,0.272321,0.263929,0.270714,0.232101
16/10/2002,0.265357,0.270179,0.248214,0.26,0.222915
17/10/2002,0.25375,0.256786,0.249643,0.251964,0.216025
18/10/2002,0.25,0.25625,0.24875,0.256071,0.219546
21/10/2002,0.254643,0.26125,0.25,0.26,0.222915
22/10/2002,0.258393,0.265714,0.254643,0.2625,0.225058
23/10/2002,0.26125,0.2675,0.258929,0.265714,0.227814
24/10/2002,0.268214,0.271607,0.259821,0.262321,0.224905
25/10/2002,0.262321,0.275893,0.260536,0.275357,0.236081
28/10/2002,0.277679,0.284821,0.272321,0.27875,0.238991
29/10/2002,0.278036,0.283571,0.267143,0.275714,0.236388
30/10/2002,0.276607,0.292321,0.276429,0.285357,0.244655
31/10/2002,0.285536,0.293571,0.284286,0.286964,0.246033
01/11/2002,0.284643,0.294643,0.28375,0.292143,0.250473
04/11/2002,0.294643,0.310357,0.291964,0.301607,0.258587
05/11/2002,0.299107,0.302857,0.291964,0.301786,0.258741
06/11/2002,0.305,0.309286,0.298214,0.3075,0.26364
07/11/2002,0.3025,0.305357,0.282321,0.285714,0.244961
08/11/2002,0.285893,0.289286,0.277143,0.282857,0.242512
11/11/2002,0.281071,0.28375,0.27,0.270714,0.232101
12/11/2002,0.273571,0.286429,0.272857,0.279286,0.23945
13/11/2002,0.276786,0.286964,0.272857,0.278393,0.238684
14/11/2002,0.283929,0.293036,0.281786,0.291071,0.249554
15/11/2002,0.289821,0.29,0.281429,0.284821,0.244196
18/11/2002,0.289107,0.289286,0.277143,0.279464,0.239603
19/11/2002,0.277679,0.28125,0.268036,0.272679,0.233786
20/11/2002,0.273214,0.280357,0.272321,0.277321,0.237765
21/11/2002,0.283929,0.293571,0.28125,0.291964,0.25032
22/11/2002,0.287321,0.291071,0.283929,0.285893,0.245115
25/11/2002,0.28625,0.288214,0.280536,0.285179,0.244503
26/11/2002,0.283036,0.283929,0.272679,0.275179,0.235929
27/11/2002,0.278571,0.283214,0.275893,0.280714,0.240674
29/11/2002,0.281964,0.283571,0.275179,0.276786,0.237307
02/12/2002,0.283929,0.2875,0.268036,0.271071,0.232407
03/12/2002,0.271429,0.273929,0.269643,0.270714,0.232101
04/12/2002,0.271071,0.27125,0.258929,0.267321,0.229192
05/12/2002,0.268393,0.269286,0.259464,0.26125,0.223987
06/12/2002,0.261607,0.27125,0.259286,0.266964,0.228886
09/12/2002,0.266786,0.266964,0.261964,0.263393,0.225824
10/12/2002,0.263393,0.275893,0.263036,0.272857,0.233938
11/12/2002,0.273214,0.276607,0.269286,0.276607,0.237153
12/12/2002,0.276964,0.277679,0.268036,0.27125,0.23256
13/12/2002,0.270357,0.270536,0.261607,0.264107,0.226436
16/12/2002,0.264464,0.269643,0.260893,0.265179,0.227355
17/12/2002,0.265179,0.27125,0.261786,0.269286,0.230876
18/12/2002,0.264286,0.265357,0.258929,0.260179,0.223068
19/12/2002,0.259464,0.266429,0.251786,0.253571,0.217403
20/12/2002,0.255179,0.26,0.246071,0.2525,0.216485
23/12/2002,0.252857,0.259821,0.252143,0.25875,0.221843
24/12/2002,0.257857,0.258393,0.255357,0.256429,0.219853
26/12/2002,0.2575,0.264464,0.255,0.257143,0.220465
27/12/2002,0.255536,0.256786,0.250179,0.251071,0.21526
30/12/2002,0.251429,0.252679,0.247143,0.25125,0.215413
31/12/2002,0.25,0.256429,0.249107,0.255893,0.219394
02/01/2003,0.256429,0.266429,0.25625,0.264286,0.22659
03/01/2003,0.264286,0.266607,0.260536,0.266071,0.22812
06/01/2003,0.268393,0.274643,0.265714,0.266071,0.22812
07/01/2003,0.264107,0.267857,0.258393,0.265179,0.227355
08/01/2003,0.260357,0.262679,0.257857,0.259821,0.222761
09/01/2003,0.261071,0.266429,0.258929,0.262143,0.224752
10/01/2003,0.260357,0.264643,0.25875,0.262857,0.225364
13/01/2003,0.266071,0.266071,0.256429,0.26125,0.223987
14/01/2003,0.262321,0.264643,0.25875,0.260893,0.223681
15/01/2003,0.260536,0.2625,0.254643,0.257679,0.220925
16/01/2003,0.25375,0.263571,0.25375,0.261071,0.223833
17/01/2003,0.26,0.26,0.251429,0.251786,0.215873
21/01/2003,0.25375,0.257321,0.25,0.250357,0.214647
22/01/2003,0.249643,0.252679,0.246429,0.247857,0.212504
23/01/2003,0.250893,0.256429,0.249107,0.253036,0.216944
24/01/2003,0.254286,0.254286,0.242143,0.246429,0.21128
27/01/2003,0.244286,0.258929,0.24375,0.252321,0.216331
28/01/2003,0.254286,0.262321,0.252857,0.260357,0.223221
29/01/2003,0.259821,0.269643,0.255357,0.266607,0.22858
30/01/2003,0.2675,0.269107,0.255179,0.255714,0.21924
31/01/2003,0.253393,0.259821,0.250893,0.256429,0.219853
03/02/2003,0.257321,0.26625,0.25625,0.261786,0.224446
04/02/2003,0.258036,0.261607,0.255536,0.260714,0.223527
05/02/2003,0.262679,0.266607,0.257857,0.258036,0.221231
06/02/2003,0.256429,0.260536,0.253929,0.257679,0.220925
07/02/2003,0.259821,0.260714,0.25125,0.252679,0.216638
10/02/2003,0.254643,0.260179,0.251071,0.25625,0.2197
11/02/2003,0.258929,0.26125,0.253571,0.25625,0.2197
12/02/2003,0.254821,0.260714,0.254821,0.256964,0.220312
13/02/2003,0.257321,0.261429,0.254286,0.259643,0.222609
14/02/2003,0.260893,0.262857,0.25625,0.261964,0.224599
18/02/2003,0.263393,0.273214,0.262857,0.272679,0.233786
19/02/2003,0.269107,0.270536,0.262143,0.265179,0.227355
20/02/2003,0.265179,0.267143,0.262679,0.26375,0.22613
21/02/2003,0.264643,0.268929,0.261607,0.267857,0.229651
24/02/2003,0.265357,0.268393,0.246429,0.263214,0.22567
25/02/2003,0.262143,0.269286,0.260357,0.268214,0.229957
26/02/2003,0.267679,0.268214,0.258571,0.258929,0.221997
27/02/2003,0.260179,0.267857,0.259107,0.265357,0.227508
28/02/2003,0.265357,0.269464,0.26375,0.268036,0.229805
03/03/2003,0.268036,0.270714,0.259821,0.261607,0.224293
04/03/2003,0.263214,0.264464,0.257857,0.26,0.222915
05/03/2003,0.260893,0.264286,0.259286,0.261071,0.223833
06/03/2003,0.260357,0.260714,0.257143,0.26,0.222915
07/03/2003,0.258393,0.262679,0.255536,0.259464,0.222455
10/03/2003,0.259107,0.261964,0.255357,0.256607,0.220006
11/03/2003,0.256429,0.25875,0.252143,0.254107,0.217863
12/03/2003,0.253036,0.256964,0.251071,0.253929,0.21771
13/03/2003,0.258393,0.264286,0.253036,0.262857,0.225364
14/03/2003,0.262143,0.268036,0.261429,0.263929,0.226284
17/03/2003,0.265893,0.269107,0.262679,0.268036,0.229805
18/03/2003,0.267857,0.269464,0.264643,0.267857,0.229651
19/03/2003,0.269107,0.270536,0.264107,0.266964,0.228886
20/03/2003,0.266607,0.267679,0.260714,0.26625,0.228273
21/03/2003,0.269464,0.270536,0.264643,0.267857,0.229651
24/03/2003,0.261964,0.264286,0.25625,0.256607,0.220006
25/03/2003,0.257321,0.264821,0.256607,0.259821,0.222761
26/03/2003,0.259821,0.26,0.255357,0.257321,0.220618
27/03/2003,0.255714,0.2625,0.255714,0.25875,0.221843
28/03/2003,0.257143,0.261071,0.256607,0.260179,0.223068
31/03/2003,0.255893,0.259464,0.250714,0.2525,0.216485
01/04/2003,0.253571,0.255536,0.25125,0.252857,0.216791
02/04/2003,0.256429,0.262321,0.254821,0.260714,0.223527
03/04/2003,0.26,0.2625,0.25625,0.258214,0.221384
04/04/2003,0.259286,0.261964,0.256964,0.257321,0.220618
07/04/2003,0.265179,0.266964,0.257321,0.25875,0.221843
08/04/2003,0.259107,0.261607,0.256429,0.258036,0.221231
09/04/2003,0.259286,0.261071,0.2525,0.253393,0.21725
10/04/2003,0.253571,0.256964,0.253571,0.256607,0.220006
11/04/2003,0.250893,0.257857,0.230893,0.235714,0.202093
14/04/2003,0.244821,0.245536,0.241071,0.2425,0.207911
15/04/2003,0.242679,0.242857,0.2375,0.239107,0.205002
16/04/2003,0.231964,0.244107,0.230714,0.236429,0.202706
17/04/2003,0.235714,0.236607,0.227143,0.234286,0.200869
21/04/2003,0.234464,0.235536,0.231786,0.234643,0.201175
22/04/2003,0.235357,0.243214,0.23375,0.24125,0.206839
